,username,text,date
44,dibalikmejadotcom,"11 PoinSurat Edaran Nomor SE/2/II/2021 terkait penerapanUU Informasi dan Transaksi Elektronik (UU ITE).Setelah gonjang ganjing pasal karet dalam UU ITE yang disampaikan oleh Presiden beberapa waktu lalu, akhirnya Polri meneken Surat Edaran mengenai Kesadaran Budaya Beretika untuk Mewujudkan Ruang Digital Indonesia yang Bersih, Sehat dan Produktif pada tanggal 19 Februari 2021 kemarin..Menurut Kapolri, harapannya kedepan semua anggotanya berkomitmen menerapkan penegakan hukum yang memberikan rasa keadilan bagi masyarakat..Simak apa saja 11 poin surat edaran yang telah ditaken ini. Apakah benar benar akan menjadi pedoman bagi anggotanya?#uuite #seuuite #uuiterevisi #revisiuuite #pedomanuuite #instruksikapolri #instruksiuuite #jendrallistyosigitprabowo #listyosigitprabowo #suratedarankapolri #suratedarankapolrisoaluuite4w",2021-02-23T04:03:18.000Z
45,bisnisinfodotid,Laporan-laporan UU ITE di Indonesia yang telah terjadi selama 2020 dan masih akan terjadi kedepannya berikut rangkumannya.Baca artikel selengkapnya di website bisnisInfo.co.id atau klik tautan di bio ☝🏽#bisnisinfo #bisnis #business #Indonesia #Update #bisnisid #digitalbusiness #Teknologi #Internasional #Dunia #Pasar#uuite #laporanuuite4w,2021-02-23T04:00:53.000Z
46,sangsaka2019,Kendati tidak substantif tapi SE Kapolri ini setidaknya dapat mengurangi daya tekan bagi orang yg dilaporkan dgn UU ITE karena pencemaran nama baik.Mendamaikan para pihak mungkin bisa diprioritaskan pihak aparat.Mhimin mendukung langkah baik Kapolri ini. Semoga keputusan Kapolri tersebut berdampak positif bagi keadilan di masyarakat. 🇮🇩✌🏼https://m.tribunnews.com/nasional/2021/02/22/surat-telegram-kapolri-kasus-pencemaran-nama-baik-fitnah-dan-penghinaan-tidak-ditahan#perdamaian #damai #kedamaian #berdamai #UUITE #pencemarannamabaik #indonesia4w,2021-02-23T03:59:06.000Z
47,pursigulaw,"Bapak Kapolri Jenderal Polisi Lystio Sigit Prabowo akhirnya mengeluarkan Surat Edaran (SE) mengenai Undang-Undang Informasi dan Transaksi Elektronik (UU ITE) sebagai tindak lanjut dari instruksi Bapak Presiden Joko Widodo yang beberapa hari lalu mengatakan bahwa UU ITE perlu dilakukan perubahan karna dinilai ada beberapa pasal yang penafsirannya bisa berbeda-beda, yang mudah diinterpretasikan secara sepihak sehingga rawan menimbulkan kegaduhan di masyarakat.Berikut kami sajikan isi dari Surat Edaran (SE) Kapolri Nomor: SE/2/11/2021 tentang Kesadaran Budaya Beretika untuk Mewujudkan Ruang Digital Indonesia yang Bersih, Sehat, dan Produktif agar dapat dijadikan dasar apabila menghadapi atau mengalami kejadian yang bersinggungan dengan UU ITE.Punya pertanyaan mengenai hukum? hubungi kami via DM atau WA ( 088262214473) Gratis#hukum #hukumindonesia #uuite #kapolri #hukumpidana #restorativejustice #law #pencemarannamabaik #konsultasihukum4w",2021-02-23T03:55:42.000Z
48,orangmerdeka_com,"Dulu Mimin belum pernah ingat. Sekarang pun lupa.Bingung nih, kalau sudah ngomongin tata tertib ITE...#orangmerdeka#indonesiadarurathumor#manusiamerdeka#uuite4w",2021-02-23T03:45:39.000Z
49,indonesiainsidenews,"Abu Janda alias Permadi Arya kembali jadi trending topic di Twitter. Sebanyak 1.000 lebih tweet warganet menumpahkan kekesalan terhadap Abu Janda (23/2).⠀“Enak banget jadi Abu Janda, ga ada pembunuhan karakter, ga dipermalukan banyak media mainstream, ga diborgol dan dipakaikan rompi orange apalagi harus nahan sakit di tahanan,” tulis akun @arakansyafiq.⠀“Terlalu banyak alibi yang dibuat, kita tunggu UU ITE revisi bakal tahu arahnya nanti kemana pada kasus abu janda?!!,” tulis akun @irwanto_sukma⠀Sebelumnya, Abu Janda pernah menulis tweet Pada 25 Januari lalu, yang isinya “Islam memang agama pendatang dari Arab, agama asli Indonesia itu sunda wiwitan, kaharingan dll. dan memang arogan, mengharamkan tradisi asli, ritual orang dibubarkan, pake kebaya murtad, wayang kulit diharamkan. kalo tidak mau disebut arogan, jangan injak2 kearifan lokal.”⠀Meskipun tweet itu telah dihapus, telah ada pengaduan dari Dewan Pengurus Pusat Komite Nasional Pemuda Indonesia (DPP KNPI) dengan dengan Nomor: LP/B/0056/I/2021/Bareskrim tanggal 29 Januari 2021. Abu Janda dituding melanggar Pasal 28 ayat (2) Undang-Undang Nomor 19 Tahun 2018 tentang ITE dan Pasal 156A KUHP.⠀Baca berita selengkapnya di www.indonesiainside.id⠀#abujanda #permadiarya #tahanpermadiarya #tangkapabujanda #rasis #hoax #hoaks #uuite #viral #indonesiainside4w",2021-02-23T03:31:05.000Z
50,islamtoday.id,"PROF. SALIM SAID JUGA TAKUT KRITIK PEMERINTAHGuru Besar Ilmu Politik UNHAN, Prof. Salim Haji Said, utarakan pemikirannya terkait dengan permintaan Presiden RI Joko Widodo yang belum lama ini meminta masyarakat untuk lebih aktif mengkritik.Dalam komentarnya tersebut, ia lantas singgung soal oligarki yang seolah terjadi di Indonesia, di mana ia meragukan bahwa Jokowi memegang kekuasaan penuh di negara ini.Simak video ini untuk selengkapnya#smartizen #islamtoday #itdnews #pemerintahanindonesia #hukumindonesia #indonesia #jokowi #jokowidodo #uuite #salimhajisaid #salimsaid #hersubenopoint #oligarki #pemerintahanjokowi #kritikpemerintah #kwikkiangie #menguakfakta #1newstvonline #beritaterkini #beritaindonesia #itdtv #igtv4w",2021-02-23T03:22:39.000Z
51,global.bali,"SE KAPOLRI SOAL UU ITE: TERSANGKA TAK DITAHAN JIKA MINTA MAAFKapolri Jenderal Listyo Sigit Prabowo menerbitkan surat edaran terkait penerapan UU Informasi dan Transaksi Elektronik (UU ITE). Salah satu isinya adalah soal penahanan tersangka kasus UU ITE.Surat Edaran Nomor SE/2/II/2021 tentang Kesadaran Budaya Beretika untuk Mewujudkan Ruang Digital Indonesia yang Bersih, Sehat, dan Produktif itu diteken Jenderal Sigit pada 19 Februari 2021. Terkait UU ITE, Jenderal Sigit menginstruksikan seluruh anggota Polri menerapkan penegakan hukum yang dapat memberikan rasa keadilan bagi masyarakat.""Bahwa dalam rangka penegakan hukum yang berkeadilan dimaksud, Polri senantiasa mengedepankan edukasi dan langkah persuasif sehingga dapat menghindari adanya dugaan kriminalisasi terhadap orang yang dilaporkan serta dapat menjamin ruang digital Indonesia agar tetap bersih, sehat, beretika, dan produktif,"" ungkap Jenderal Sigit.Ada 11 poin pedoman yang diberikan oleh Jenderal Sigit. Di poin G, penyidik diwajibkan berprinsip bahwa hukum pidana merupakan upaya terakhir lama penegakan hukum dan mengedepankan restorative justice dalam penyelesaian perkara.""Terhadap para pihak dan/atau korban yang akan mengambil langkah damai agar menjadi bagian prioritas penyidik untuk dilaksanakan restorative justice terkecuali perkara yang bersifat berpotensi memecah belah, SARA, radikalisme, dan separatisme,"" tulis Jenderal Sigit.Lalu, bagaimana jika korban tetap ingin melanjutkan perkara hingga meja hijau? Jika tersangka sudah meminta maaf, tersangka tidak akan ditahan.""Korban yang tetap ingin perkaranya diajukan ke pengadilan namun tersangkanya telah sadar dan meminta maaf terhadap tersangka tidak dilakukan penahanan dan sebelum berkas diajukan ke JPU agar diberi ruang untuk mediasi kembali,"" ungkap Jenderal Sigit.Baca selengkapnya https://news.detik.com/berita/d-5400815/se-kapolri-soal-uu-ite-tersangka-tak-ditahan-jika-minta-maaf#globalbali #baliterkini #beritanasional #uuite4w",2021-02-22T13:12:19.000Z
52,denpasar.viral,"SE KAPOLRI SOAL UU ITE: TERSANGKA TAK DITAHAN JIKA MINTA MAAF#dpsviral @denpasar.viral.Kapolri Jenderal Listyo Sigit Prabowo menerbitkan surat edaran terkait penerapan UU Informasi dan Transaksi Elektronik (UU ITE). Salah satu isinya adalah soal penahanan tersangka kasus UU ITE. Surat Edaran Nomor SE/2/II/2021 tentang Kesadaran Budaya Beretika untuk Mewujudkan Ruang Digital Indonesia yang Bersih, Sehat, dan Produktif itu diteken Jenderal Sigit pada 19 Februari 2021. Terkait UU ITE, Jenderal Sigit menginstruksikan seluruh anggota Polri menerapkan penegakan hukum yang dapat memberikan rasa keadilan bagi masyarakat..""Bahwa dalam rangka penegakan hukum yang berkeadilan dimaksud, Polri senantiasa mengedepankan edukasi dan langkah persuasif sehingga dapat menghindari adanya dugaan kriminalisasi terhadap orang yang dilaporkan serta dapat menjamin ruang digital Indonesia agar tetap bersih, sehat, beretika, dan produktif,"" ungkap Jenderal Sigit..Ada 11 poin pedoman yang diberikan oleh Jenderal Sigit. Di poin G, penyidik diwajibkan berprinsip bahwa hukum pidana merupakan upaya terakhir lama penegakan hukum dan mengedepankan restorative justice dalam penyelesaian perkara..""Terhadap para pihak dan/atau korban yang akan mengambil langkah damai agar menjadi bagian prioritas penyidik untuk dilaksanakan restorative justice terkecuali perkara yang bersifat berpotensi memecah belah, SARA, radikalisme, dan separatisme,"" tulis Jenderal Sigit..Lalu, bagaimana jika korban tetap ingin melanjutkan perkara hingga meja hijau? Jika tersangka sudah meminta maaf, tersangka tidak akan ditahan..""Korban yang tetap ingin perkaranya diajukan ke pengadilan namun tersangkanya telah sadar dan meminta maaf terhadap tersangka tidak dilakukan penahanan dan sebelum berkas diajukan ke JPU agar diberi ruang untuk mediasi kembali,"" ungkap Jenderal Sigit..Sumber @detikcomBaca selengkapnya di : https://news.detik.com/berita/d-5400815/se-kapolri-soal-uu-ite-tersangka-tak-ditahan-jika-minta-maaf.#Denpasarviral #beritanasional #uuite #kapolri4w",2021-02-22T13:10:55.000Z
53,infodewatanew,"SE KAPOLRI SOAL UU ITE: TERSANGKA TAK DITAHAN JIKA MINTA MAAFKapolri Jenderal Listyo Sigit Prabowo menerbitkan surat edaran terkait penerapan UU Informasi dan Transaksi Elektronik (UU ITE). Salah satu isinya adalah soal penahanan tersangka kasus UU ITE.Surat Edaran Nomor SE/2/II/2021 tentang Kesadaran Budaya Beretika untuk Mewujudkan Ruang Digital Indonesia yang Bersih, Sehat, dan Produktif itu diteken Jenderal Sigit pada 19 Februari 2021. Terkait UU ITE, Jenderal Sigit menginstruksikan seluruh anggota Polri menerapkan penegakan hukum yang dapat memberikan rasa keadilan bagi masyarakat.""Bahwa dalam rangka penegakan hukum yang berkeadilan dimaksud, Polri senantiasa mengedepankan edukasi dan langkah persuasif sehingga dapat menghindari adanya dugaan kriminalisasi terhadap orang yang dilaporkan serta dapat menjamin ruang digital Indonesia agar tetap bersih, sehat, beretika, dan produktif,"" ungkap Jenderal Sigit.Ada 11 poin pedoman yang diberikan oleh Jenderal Sigit. Di poin G, penyidik diwajibkan berprinsip bahwa hukum pidana merupakan upaya terakhir lama penegakan hukum dan mengedepankan restorative justice dalam penyelesaian perkara.""Terhadap para pihak dan/atau korban yang akan mengambil langkah damai agar menjadi bagian prioritas penyidik untuk dilaksanakan restorative justice terkecuali perkara yang bersifat berpotensi memecah belah, SARA, radikalisme, dan separatisme,"" tulis Jenderal Sigit.Lalu, bagaimana jika korban tetap ingin melanjutkan perkara hingga meja hijau? Jika tersangka sudah meminta maaf, tersangka tidak akan ditahan.""Korban yang tetap ingin perkaranya diajukan ke pengadilan namun tersangkanya telah sadar dan meminta maaf terhadap tersangka tidak dilakukan penahanan dan sebelum berkas diajukan ke JPU agar diberi ruang untuk mediasi kembali,"" ungkap Jenderal Sigit.Baca selengkapnya https://news.detik.com/berita/d-5400815/se-kapolri-soal-uu-ite-tersangka-tak-ditahan-jika-minta-maaf #infodewatanew #beritanasional #uuite4w",2021-02-22T13:03:19.000Z
54,beritadiy,Baca berita dan artikel menarik lainnya klik link di bio#beritahariini #beritaterkini #infoterkini #info #beritadiy #beritajogja #jogja #uuite #mahfudmd #jokowi #jokowidodo4w,2021-02-22T12:59:00.000Z
55,sebatskata,Em           DOh kenapa engkau terus berbohong        Em          DDan kenapa engkau terus mengelak       Em           DYa kenapa kau tak jujur padaku      Em        DAku tahu kamu lagi berbohong[chorus]      G    D    Am CAku sama sepertimu        G      D    Am  CSemua ingin ku miliki      G    D    Am CAku sama sepertimu         G       D    Am   CDan berharap semua cinta aku..#panjangumurperlawanan #lawandengankarya #reformasidikorupsi #mositidakdipercaya #uuite #revisiuuite #uuitepasalkaret #kritikpemerintah #freedom #freedomofspeech #bebaskanjrxsid #bebaskankawankami #arts #artwork #visualart #digitalart #illustration #illustrator #illustrasi #illustratorsoninstagram #illustratorindonesia #vector #vectorindonesia #adobe #drawings #drawingart #sebats #sebatskata4w,2021-02-22T12:58:52.000Z
56,bali.terkini,"SE KAPOLRI SOAL UU ITE: TERSANGKA TAK DITAHAN JIKA MINTA MAAFKapolri Jenderal Listyo Sigit Prabowo menerbitkan surat edaran terkait penerapan UU Informasi dan Transaksi Elektronik (UU ITE). Salah satu isinya adalah soal penahanan tersangka kasus UU ITE.Surat Edaran Nomor SE/2/II/2021 tentang Kesadaran Budaya Beretika untuk Mewujudkan Ruang Digital Indonesia yang Bersih, Sehat, dan Produktif itu diteken Jenderal Sigit pada 19 Februari 2021. Terkait UU ITE, Jenderal Sigit menginstruksikan seluruh anggota Polri menerapkan penegakan hukum yang dapat memberikan rasa keadilan bagi masyarakat.""Bahwa dalam rangka penegakan hukum yang berkeadilan dimaksud, Polri senantiasa mengedepankan edukasi dan langkah persuasif sehingga dapat menghindari adanya dugaan kriminalisasi terhadap orang yang dilaporkan serta dapat menjamin ruang digital Indonesia agar tetap bersih, sehat, beretika, dan produktif,"" ungkap Jenderal Sigit.Ada 11 poin pedoman yang diberikan oleh Jenderal Sigit. Di poin G, penyidik diwajibkan berprinsip bahwa hukum pidana merupakan upaya terakhir lama penegakan hukum dan mengedepankan restorative justice dalam penyelesaian perkara.""Terhadap para pihak dan/atau korban yang akan mengambil langkah damai agar menjadi bagian prioritas penyidik untuk dilaksanakan restorative justice terkecuali perkara yang bersifat berpotensi memecah belah, SARA, radikalisme, dan separatisme,"" tulis Jenderal Sigit.Lalu, bagaimana jika korban tetap ingin melanjutkan perkara hingga meja hijau? Jika tersangka sudah meminta maaf, tersangka tidak akan ditahan.""Korban yang tetap ingin perkaranya diajukan ke pengadilan namun tersangkanya telah sadar dan meminta maaf terhadap tersangka tidak dilakukan penahanan dan sebelum berkas diajukan ke JPU agar diberi ruang untuk mediasi kembali,"" ungkap Jenderal Sigit.Baca selengkapnya https://news.detik.com/berita/d-5400815/se-kapolri-soal-uu-ite-tersangka-tak-ditahan-jika-minta-maaf #baliterkini #beritanasional #uuite4w",2021-02-22T12:57:27.000Z
57,rosi_kompastv,"ROCKY GERUNG: NGGAK ADA GUNANYA UU ITE DIBAHAS!Menurut Pengamat Politik, Rocky Gerung (@rocky_gerung_official) tidak ada gunanya pemerintah membahas revisi UU ITE. Mengapa? Selengkapnya di video ini.#RosiKompasTV #TalkshowRosi #Rosi #KompasTV #Talkshow #UUITE #RevisiUUITE4w",2021-02-22T12:50:51.000Z
58,rosi_kompastv,"PERNAH DICIDUK UU ITE, ANANDA BADUDU: SAYA DIANCAMAktivis dan Mantan Jurnalis, Ananda Badudu pernah dijerat UU ITE pada tahun 2019 lalu, dikarenakan menggalang dana untuk demo mahasiswa, yang menentang R-KUHP dan UU KPK hasil revisi. Setelah dibebaskan, @anandabadudu justru mendapat ancaman lain dari pihak kepolisian. Apakah itu?#RosiKompasTV #TalkshowRosi #Rosi #KompasTV #Talkshow #UUITE #RevisiUUITE4w",2021-02-22T12:46:38.000Z
59,atharigauthiardi,"Berbagai pendapat yang mengemuka, baik yang berkomunikasi secara langsung dengan saya, atau pun dari celetukan teman-teman mengenai pelanggaran demokrasi dan UU ITE, menurut saya kita perlu cermat dan Hati-hati agar tidak menimbulkan multi-tafsir mengenai UU tersebut. ⁣⁣Menurut saya, masyarakat itu jangan sampai takut untuk berinovasi, berkreasi, bahkan memberikan kritik di ranah siber, namun tetap harus bijak dan tentunya berpedoman pada rambu-rambu yang ada di UU ITE. karena sejatinya peraturan itu dibuat untuk menjaga kita.⁣⁣#uuite #agasumbar14w",2021-02-22T12:17:33.000Z
60,lokataru_indonesia,Supaya kalau ada yang kritik bisa langsung satsetsatset🤖🤖#Lokataru #VirtualPolice #UUITE #Kominfo #Kapolri #Listyo #JohnnyPlate4w,2021-02-22T12:04:44.000Z
61,cursesconspiracy,"⁣DIBALIK KARPET DEMOKRASI⁣Karya : Lot Fante⁣⁣Berduyun jiwa menopang nurani.⁣Merawat bumi dilukiskannya sapuan lidi.⁣Bertebaran sisa jasad isyarat tragedi.⁣Disetitik debu yang terbang berapi.⁣Sehati, menyatu harapan revolusi.⁣Merajut impian surga duniawi,⁣terbentuklah wujud pertiwi,⁣karya hati tiap insani.⁣⁣Tibalah raga dipenghunjung usia senja.⁣Bergantilah masa pewaris maha karya.⁣Digelarnya karpet mewah mempesona.⁣Harapan bebas, sebebas kata merdeka.⁣Terbayar pada prasangka saling reka.⁣Atas nama kepentingan cipta retorika.⁣Pemikir berakhir dalam jeruji agenda.⁣Keblinger kuasa, keblinger rasa,⁣drama disepanjang realita.⁣⁣Seketika tangan tergerakkan dalam naluri.⁣Dengan budaya melekat pada busana diri.⁣Mengintip kata dibalik karpet demokrasi.⁣Masihkah ada goresan leluhur berbudi?⁣Kata “merdeka” yang dulu dibela mati.⁣Kian tersembunyi tertutup fantasi,⁣terkubur nafsu duniawi,⁣dibalik karpet halusinasi.⁣⁣#cursesconspiracy⁣#cursescompany⁣#dibalikkarpetdemokrasi⁣#merdeka⁣#uuite5w",2021-02-22T11:52:09.000Z
62,satiristik.id,"Dalam sistem tata surya yang kita anut, negara Uuite berada di planet Senepturnus, galaksi Bima Lemah. Galaksi ini tidak terjangkau oleh satelit manapun termasuk satelit gugel dan nasa.Berbahagialah Manusia#uu #ite #uuite #ujarankebencian #hatespeech #salah #penjara #kriminalisasi #buzzerindonesia #revisi #pasal #karet #budaya #satiristik #berbahagialahmanusia5w",2021-02-22T11:51:55.000Z
63,indonesiasatu_id,"""Kalau saya belum pernah menemukan UU ITE dipakai oleh Presiden. Presiden belum pernah menggunakan UU ITE untuk melaporkan seseorang, tidak ada kasusnya."" ujar Henry.https://buff.ly/3kao81C#VIVAcoid #jokowi #UUITE #beritaterkini #instanews5w",2021-02-22T06:07:41.000Z
64,patiraya.id,"""Kalau saya belum pernah menemukan UU ITE dipakai oleh Presiden. Presiden belum pernah menggunakan UU ITE untuk melaporkan seseorang, tidak ada kasusnya."" ujar Henry.https://buff.ly/3kao81C#VIVAcoid #jokowi #UUITE #beritaterkini #instanews5w",2021-02-22T06:07:36.000Z
65,pemalang_today,"""Kalau saya belum pernah menemukan UU ITE dipakai oleh Presiden. Presiden belum pernah menggunakan UU ITE untuk melaporkan seseorang, tidak ada kasusnya."" ujar Henry.https://buff.ly/3kao81C#VIVAcoid #jokowi #UUITE #beritaterkini #instanews5w",2021-02-22T06:07:32.000Z
66,semarangraya_terkini,"""Kalau saya belum pernah menemukan UU ITE dipakai oleh Presiden. Presiden belum pernah menggunakan UU ITE untuk melaporkan seseorang, tidak ada kasusnya."" ujar Henry.https://buff.ly/3kao81C#VIVAcoid #jokowi #UUITE #beritaterkini #instanews5w",2021-02-22T06:07:27.000Z
67,filosofijateng,"""Kalau saya belum pernah menemukan UU ITE dipakai oleh Presiden. Presiden belum pernah menggunakan UU ITE untuk melaporkan seseorang, tidak ada kasusnya."" ujar Henry.https://buff.ly/3kao81C#VIVAcoid #jokowi #UUITE #beritaterkini #instanews5w",2021-02-22T06:07:22.000Z
68,indonesia_opini,"""Kalau saya belum pernah menemukan UU ITE dipakai oleh Presiden. Presiden belum pernah menggunakan UU ITE untuk melaporkan seseorang, tidak ada kasusnya."" ujar Henry.https://buff.ly/3kao81C#VIVAcoid #jokowi #UUITE #beritaterkini #instanews5w",2021-02-22T06:07:18.000Z
69,soloraya_terkini,"""Kalau saya belum pernah menemukan UU ITE dipakai oleh Presiden. Presiden belum pernah menggunakan UU ITE untuk melaporkan seseorang, tidak ada kasusnya."" ujar Henry.https://buff.ly/3kao81C#VIVAcoid #jokowi #UUITE #beritaterkini #instanews5w",2021-02-22T06:07:13.000Z
70,jakarta_trend,"""Kalau saya belum pernah menemukan UU ITE dipakai oleh Presiden. Presiden belum pernah menggunakan UU ITE untuk melaporkan seseorang, tidak ada kasusnya."" ujar Henry.https://buff.ly/3kao81C#VIVAcoid #jokowi #UUITE #beritaterkini #instanews5w",2021-02-22T06:07:09.000Z
